,GYN,Adeno lung,Intra cholangio,CNS,Mixed neuroendocrine ca,Adeno anus,Adeno pancreas,Ameloblastoma of mandible,Neuroendocrine colon ca
655,-26.854196098339997,-49.900321958807496,-46.10722173738,-31.52092671678233,,,,,
656,-42.07083138897,-31.15599287623675,-22.607694126485747,-14.623382239493333,,,,,
657,-23.448146919914336,-68.865823065955,-17.410150199093252,-35.369319944353336,,,,,
658,-35.25873303211833,-35.97754301192925,-38.04550144169075,-36.991248124559,,,,,
659,-32.61941443883167,-48.927165050687506,-25.836805685253996,-53.16629552167,,,,,
660,-30.717334127548835,-36.34247685247675,-33.810057171115,-50.15835598747666,,,,,
661,-40.7585449431205,-25.4165774886375,-45.089830424344996,-13.32583969533333,,,,,
662,-33.72527456169616,-49.767618744065004,-29.5303784956225,-64.16591754377333,,,,,
663,-17.8303765958055,-16.248998420009002,-59.53236362897,-22.24644468644667,,,,,
664,-46.6564655984045,-35.159206521010745,-57.6302842176375,-36.78482090162,,,,,
665,-38.627921106401665,-37.083403134795006,-51.03935788535999,-36.416200860667665,,,,,
666,-30.04644565301,-34.539923502277496,-24.39918617560325,-51.48538813491667,,,,,
667,-35.4504154534145,-25.92527449508325,-40.54474531936575,-48.66913102202,,,,,
668,-24.236993807555496,-67.39502910254251,-53.726597983925,-24.797297169761,,,,,
669,-33.64417725273166,-25.52716350092575,-45.16724063294575,-43.434726440454334,,,,,
670,-51.64020855211883,-37.072343183639994,-58.647675530674995,-34.8090156822,,,,,
671,-24.03793988539333,-36.18765643527575,-30.16071876565675,-18.3685618556,,,,,
672,-42.10769429301717,-27.11960207785,-24.96317618819,-32.744745252754335,,,,,
673,-31.668373833213334,-32.9143104715925,-34.086520851905,-46.265728354989996,,,,,
674,-12.286331179837836,-32.4498478700625,-44.879717000997495,-32.169696188963336,,,,,
675,-41.34833700864949,-26.24597258078825,-39.91440504933175,-46.28047315662667,,,,,
676,-42.210907904481665,-20.51761714434325,-16.370641683597498,-41.001834170149,,,,,
677,-42.667995855315006,-40.57792112305325,-17.200035425819998,-65.43397048466,,,,,
678,-20.108449348860002,-34.8385057354525,-4.792286197195001,-63.14852623074,,,,,
679,-36.99124812455833,-15.17631275090325,-34.58415925711825,-24.222248105966667,,,,,
680,-33.65892295432433,-34.938034496437496,-38.67584171172325,-5.511094827081,,,,,
681,-42.99975479212716,-25.803628531639998,-22.950510764574,-43.81809128305,,,,,
682,-49.41374350474883,-33.11336394378,-5.41156786599825,-43.39049203554,,,,,
683,-17.88198430149,-36.51941447213325,-40.6885057854125,-51.72130496112666,,,,,
684,-31.91903546106333,-11.44956548677325,-36.1987136865775,-64.79994401422,,,,,
685,-32.25816589874166,-41.938129074175,-55.1752747448775,-64.26913115524333,,,,,
686,-43.27253272248333,-16.00570919298,-52.819792683175,-18.781416301466667,,,,,
687,-38.43623868510216,-37.437278374112495,-48.617524216285,-40.72168293902433,,,,,
688,-36.32773115088667,-34.584159257118245,-52.2889798242,-54.62603088385333,,,,,
689,-41.930756673357166,-48.0203597499375,-29.862136532483248,-38.48047309001767,,,,,
690,-40.0655392661255,-35.5904919689275,-29.04380004156175,-34.45514224278667,,,,,
691,-37.323005261467166,-57.12158856112249,-32.173384189274,-24.797297169761,,,,,
692,-34.44039654119499,-39.01865834981075,4.07671333811425,-26.87631240084333,,,,,
693,-36.69635209179333,-43.61903646093175,-43.2541026203875,-42.69748635854334,,,,,
694,-27.06062422122767,-32.36138041015825,-27.25230664252075,-24.797297169761,,,,,
695,-42.51317633806617,-22.1985258810275,-55.56232578788,-46.75230680905,,,,,
696,-38.83434832933283,-52.156276609455006,-38.89701373629575,-22.025274461776664,,,,,
697,-36.90277931472716,-51.9903975910225,-32.19550139173075,-26.655140376269998,,,,,
698,-38.51733509411267,-19.74351505833825,-43.49739184741575,-21.568185610994334,,,,,
699,-40.89124815786166,-43.209868215475,-49.2920988912325,-42.44682473069667,,,,,
700,-41.635859740643326,-22.010528310212496,-33.909584582175754,-45.15986823212334,,,,,
701,-41.274613000457165,-41.1861441906275,-41.88283606803325,3.158848536183333,,,,,
702,-33.88746647976333,-13.904572259682498,-44.4373729518525,-34.44039564124666,,,,,
703,-42.91865838311833,-27.064309071709253,-13.5838755239025,-22.836238551877667,,,,,
704,-31.38822260208667,-48.130945762222495,-39.90334644810575,-9.610151482408666,,,,,
705,-44.87234460018116,-39.848053441957504,-28.19228639703,-44.260435332196664,,,,,
706,-26.13170081806767,-40.02499106161925,-37.271399355685,-25.490302846754332,,,,,
707,-36.70372449261333,-28.822626667063247,-30.2602448267875,-34.499376647701,,,,,
708,-29.205992859583333,-49.856087553895,-28.877921023136498,-44.599565769875674,,,,,
709,-38.0307566400545,-62.7946509914225,-28.91109682682075,-37.18293054585333,,,,,
710,-59.00523697040166,-33.26818571090825,-57.851456242215,-39.468374799773336,,,,,
711,-31.1154437717805,-46.859206620927495,-39.626881417386755,-30.813176238150998,,,,,
712,-49.959301165361666,-18.6155363830875,-44.481606006839996,-64.62300639456,,,,,
713,-29.957976843179996,-3.631131718258251,-31.797391747499248,-1.8101496158909995,,,,,
714,-38.38463187936883,-35.67895942883,-22.784630396217494,-19.82829721778,,,,,
715,-34.36667343295666,-30.28236337917325,-29.41979113341325,-39.35041458677,,,,,
716,-30.341341685774495,-35.0043861038075,-28.734159207160744,-63.41393266022667,,,,,
717,-42.43207992905666,-52.07886640085575,-39.22877177315425,-40.08765646858,,,,,
718,-48.108828559766664,-55.529149984195,-40.898620558683255,-38.067618644147664,,,,,
719,-43.493705647007154,-33.56676659415749,-16.9014558925015,-39.40939559322333,,,,,
720,-24.90788318204667,-5.07980982914075,-44.72489658380075,-38.90807233752766,,,,,
721,-40.950227364416165,-37.40410257042825,-55.241626352249995,-14.490680824651,,,,,
722,-24.030566584622164,-22.806748948603996,-20.7277305676875,-15.685009757348666,,,,,
723,-38.620548705579495,-22.873097856119998,-5.4226264672275,-44.688034579703334,,,,,
724,-38.25930016549166,-26.787844040990752,-14.92196492264325,-31.609395526614332,,,,,
725,-34.2192245166245,-35.85589839841575,-41.92707047294925,-29.943232941495666,,,,,
726,-33.29030201341667,-21.203251770448247,-30.824234839375,-17.026786706424335,,,,,
727,-41.54739183076333,-31.49880951432825,-18.538127524415746,-53.254764331500006,,,,,
728,-29.088033546528834,-35.557316165245,-30.55882840988825,-34.558355854253335,,,,,
729,-25.564025954995003,-47.65542590939074,-45.69805349192,-7.3394520301220005,,,,,
730,-29.9800940456395,-28.678866201018252,-21.225367622975,-61.04001959647667,,,,,
731,-42.3509835200455,-25.925273145155,-51.31582291607501,-35.192382324696666,,,,,
732,-15.581795245928333,-16.48122769588425,-42.8338757736975,-47.87291173355334,,,,,
733,-48.02773215075666,-41.65060544223075,-33.23500990722425,-51.632836151300005,,,,,
734,-33.33453731828433,-41.904953270491745,-23.536615279767496,-44.688034579703334,,,,,
735,-46.78916791319667,-26.29020833563,-37.45939557657325,-38.76062432114333,,,,,
736,-37.14606764180834,-43.619035111005,-27.561947476925,-35.841153596776664,,,,,
737,-27.178581734380497,-45.55429167594825,-18.250603892467495,-55.98255263457,,,,,
738,-42.631134751169995,-14.12574698410825,-55.595501591565,-10.583306590623335,,,,,
739,-36.3867112573905,-41.08661677957,-12.500131253567499,-60.37650352275333,,,,,
740,-38.92281713916216,-29.7736663727275,-23.72461150065425,-30.931134651254336,,,,,
741,-33.33453731828117,-42.767524166324996,-30.66941442217825,-39.689546824351,,,,,
742,-14.203155392805499,-47.8544807315075,-5.267804700099251,-6.0566524876956676,,,,,
743,-38.5394522965695,-19.10211618707575,-33.931700434705,-37.92017062776333,,,,,
744,-46.789168813148336,-49.11516127157499,-9.47007316699,-48.65438622038,,,,,
745,-28.962703632553332,-31.432457906954998,-8.2757442342925,-24.060055287949996,,,,,
746,-55.74663580835834,-16.083118051652498,-46.26204215458,-39.70429162599,,,,,
747,-37.743233008106664,-17.83037704578,-28.866862421908248,-18.84039730792667,,,,,
748,-46.37631436727717,-2.03869449126,-32.151265636887494,-25.239641218904328,,,,,
749,-46.28784555744833,-37.6695089999125,-44.06138051008,-39.35041458677,,,,,
750,-34.35930013218666,-36.13236342913075,-45.819698105435,-12.35268278721,,,,,
751,-41.06081337670617,-49.800794547752496,-20.418089733285747,-11.792382124863332,,,,,
752,-35.64947117548217,-48.33000058434175,-32.671021244565,-68.85476446472667,,,,,
753,-11.150981453694998,-57.30958478201,-47.976125345022496,-60.96629558828334,,,,,
754,-39.55684360960617,-32.483025023675,-62.285955334902496,-32.09597218077,,,,,
755,-36.97650242297001,-27.72782649535175,-11.748146370020747,-30.341342585727663,,,,,
756,-30.717335027502667,-28.125934789657496,-10.66440209968425,-63.26648464384332,,,,,
757,-29.744178119377167,-13.10835432114325,-34.827448484151745,-3.6385050190309998,,,,,
758,-31.33661579635334,-24.06742813874,-50.40901761533,-33.880094978896665,,,,,
759,-48.55117260891283,-19.06894038339175,-26.8320797958325,-31.10807047101333,,,,,
760,-53.08519911266333,-57.2321745734075,-45.9745185226325,-48.97877185642333,,,,,
761,-13.303723392826,-18.61553908294175,-36.242948091492494,-9.846066508714335,,,,,
762,-49.39162630229,-10.664402099684247,-39.53841260755825,-38.65741070967666,,,,,
763,-27.252305742572172,-35.114970766169996,-28.1259347896575,-32.302401203611,,,,,
764,-28.756275509667162,-28.55722158750425,-38.54313849698325,-53.56440516590334,,,,,
765,-38.296162169586665,-24.01213648252575,-32.67102124456325,-16.03888319676,,,,,
766,-53.24001952986333,-44.724896583799996,-23.271208850277496,-14.15154858707333,,,,,
767,-24.635103451788837,-41.462609221346746,-22.28699334092925,-49.50958471539667,,,,,
768,-32.17707038968383,-49.19257148017575,-46.660151798814994,-28.630945595695664,,,,,
769,-25.14379820835717,-48.81657903839999,-25.460813243478245,-22.718278338870004,,,,,
770,-47.76232572126884,-26.522438961429252,-56.5354826960025,-67.20334668124666,,,,,
771,-32.575180033915,-42.74540696387075,-55.06468873258999,-21.39124619143,,,,,
772,-39.10712715964167,-30.160717415729998,-26.5666720164175,3.070379726354666,,,,,
773,-37.1313237401205,-42.601645147895745,-20.506558543114252,-44.997675414103334,,,,,
774,-33.850605375621164,-14.545972480868251,-21.203251770448247,-28.42451657286,,,,,
775,-35.26610633288884,-41.783308656975,-28.3692253666175,-54.817713305153326,,,,,
776,-38.967051544078835,-34.55098210350749,-32.7152556494775,-43.25778882079334,,,,,
777,-30.319224483317168,-46.73756200741249,-27.473478667094998,-40.028677262030996,,,,,
778,-20.705613815208334,-25.925273145155,-53.040964707745005,-14.623382239493333,,,,,
779,-38.686900312951664,-37.536804435244996,-42.623762350353246,-59.63926344084667,,,,,
780,-26.485576957335997,-42.12612529506575,-50.2541971981275,-40.47102131117433,,,,,
781,-44.481607356767164,-21.479716801162496,-32.56043523227825,-18.029433217825332,,,,,
782,-43.95079449779217,-25.1179966053925,-26.865254249592496,-44.12773211745,,,,,
783,-43.051361597861664,-43.1103408044125,-44.7138379825675,-32.685766046203334,,,,,
784,-13.768184644428834,-32.92536907282,-20.71667196645825,-33.762136565789994,,,,,
785,-31.572533522517173,-23.591909635839002,-36.464120116065,-48.787089435123335,,,,,
786,-29.508260393216165,-5.334157657399,-43.14351660810075,-45.30731624850667,,,,,
787,-41.70221134801333,-41.661664043462494,-42.015539282777496,-11.600697903661,,,,,
788,-39.03340315145,-37.97914983431674,-14.3358577075975,-29.441909685797665,,,,,
789,-36.1507944311805,-32.73737150200925,-37.70268480360075,-41.00183417015334,,,,,
790,-40.5078833152705,-41.55107803117325,-25.106936654235753,-5.820735661485666,,,,,
791,-45.84550150830117,-28.535103035118244,-41.58425383486325,-20.816200727442332,,,,,
792,-26.78784539091883,-41.584253834860746,-44.2272595285075,-26.257030732039997,,,,,
793,-39.08500995718167,-53.206843726177496,-42.7122311601825,-58.23850728521333,,,,,
794,-13.539639319084499,-37.2161063495425,-49.457977909665004,-15.390111924680996,,,,,
795,-37.293516558141,-23.614025488364998,-38.20032185889,-29.943232941495666,,,,,
796,-32.811095960176665,-50.696541247275,-24.155898298497497,-25.593514658320004,,,,,
797,-42.6974863585455,-45.344178252602504,-40.1908700800475,-37.58104019008667,,,,,
798,-43.279906023254505,-43.6632708658475,-42.8670515773825,-46.16251474352433,,,,,
799,-50.858734065291664,-51.957221787337495,-16.54757930325575,-37.90542582612667,,,,,
800,-39.45362909818666,-29.49720269194,-64.5972029916925,-41.783308656974334,,,,,
801,-34.226597817393326,-48.48482100154,-55.374329566995,-56.21846946078,,,,,
802,-37.08708933520666,-60.42811032848999,-38.91913093875324,-25.814688482796665,,,,,
803,-15.198429503383336,-58.161097076615,-58.2606244876725,-29.61884730545333,,,,,
804,-47.99824254748,-35.159206521010745,-41.5510780311725,-15.567049544341002,,,,,
805,-39.40939469327166,-27.90476276508675,-44.702779381339994,-49.760246343246656,,,,,
806,-43.20618201506383,-34.87168288906575,-63.06005742091,-49.15570947607667,,,,,
807,-36.07707042298883,-49.62385692809249,-16.558637904484996,-55.98255263457,,,,,
808,-18.029433217823833,-65.9131765379025,-38.543138496983254,-12.809771637994332,,,,,
809,-43.434726440454995,-43.862325687959995,-28.26969660563,-12.809771637994332,,,,,
810,-35.61260827143334,-31.88586055732675,-26.9979588142625,-38.48047309001767,,,,,
811,-44.40788334857666,-47.058261443045,-32.549376631045746,-25.873667689351,,,,,
812,-37.78009501220217,-48.2857661794275,-38.60949010435075,-37.271399355683336,,,,,
813,-27.038507018767167,-35.7784881898175,-29.132268851391746,-17.026786706424335,,,,,
814,-23.271209300255496,-47.1467302528725,-49.126219872803254,-26.78784359101333,,,,,
815,-33.49673013630167,-53.405898548292505,-26.268089783245,-64.65249599783665,,,,,
816,-22.157976776568834,-41.47366647264501,-55.7503220087675,-50.453252020243326,,,,,
817,-34.20448061493717,-30.702588875935,-45.3331196513725,-54.99465092481,,,,,
818,-48.63226901792166,-45.05665462065825,-29.276030667366495,-42.594272747076666,,,,,
819,-41.7390742520605,-9.647012136575,-31.1559928762365,-29.235482462860002,,,,,
820,-56.17423505586667,-28.84474521944675,-30.23812762433325,-26.78784359101333,,,,,
821,-29.095405947346666,-34.241342619033254,-24.587183746414997,-43.95079449779333,,,,,
822,-31.697864336441167,-25.37234443364825,-47.644367308165,-19.82829721778,,,,,
823,-42.9407755855745,-31.498809514325,-61.556087653809996,-30.783686634871,,,,,
824,-43.21355441588333,-8.673855228455,-57.287467579552505,-41.78330865697433,,,,,
825,-39.15873306542333,-22.132174273653995,-34.296635625175746,-24.75306276484433,,,,,
826,-45.041909819018834,-42.115066693835004,-47.3457850749875,-39.51260920469,,,,,
827,-39.07763755636383,-53.9035356035825,-38.66478311049325,-35.25136153125,,,,,
828,-39.69691922516667,-28.955331231735748,-43.6964466695325,-11.880849134786665,,,,,
829,-37.448336975342166,-40.89862055868425,-31.28869609098075,-18.088412424375335,,,,,
830,-25.895784891807168,-40.467335110765,-55.06468873259,-44.09824251417666,,,,,
831,-35.39880954763166,-43.663270865847494,-27.716766544197498,-48.19729736959565,,,,,
832,-38.119225449881164,-26.190679574645,-37.912798226945,-57.398053591840004,,,,,
833,-30.4224380947855,-11.549092897829999,-59.9857662793425,-41.10504778162,,,,,
834,-27.392381358133832,-36.3314169013225,-30.238128974257503,-36.23926324100767,,,,,
835,-50.851361664473835,-33.6441781526825,-33.887467379712504,-48.344745385976665,,,,,
836,-34.794271780513334,-9.647012136575,-35.302968336985,-50.3205488055,,,,,
837,-38.967050644126665,-51.736049762765745,-48.31894198311,-26.92054860566567,,,,,
838,-33.00277928142333,-32.029622373300754,-26.68831797986,-37.41884737206333,,,,,
839,-37.05759883197833,-31.2555189373675,-40.102401270220746,-58.725085739276665,,,,,
840,-30.031700851371667,-35.71213658244325,-33.03595373518,-16.554951254096668,,,,,
841,-26.131700818066673,-19.29011240796175,-43.8955014916475,-22.52659771747433,,,,,
842,-44.45211775349216,-26.478203206590003,-44.64748637519825,-35.295595936167665,,,,,
843,-36.548903175460005,-23.61402683829575,-31.4213979557975,-36.150794431183336,,,,,
844,-43.928677295333834,-30.359772237847498,-42.8670515773825,-20.83094552908,,,,,
845,-19.0541951317755,-21.35807083772075,-52.2889798242,-28.542476785864327,,,,,
846,-41.7833086569745,-41.71695704960425,-23.49238087485175,-8.150414320319998,,,,,
847,-30.879527845522162,-46.15145614229575,-52.731323873345,-50.89559606938667,,,,,
848,-42.14455629711166,-32.173384189274,-43.25410262038825,-58.72508573927333,,,,,
849,-26.795216891786666,-35.159206521009246,-10.498523081255001,-32.449849219989,,,,,
850,-26.382362445915998,-30.359772237845,-48.927165050687506,-47.813932527,,,,,
851,-52.768185877441674,-22.3201704945425,-18.04049046912325,-45.8823635124,,,,,
852,-26.515065660658333,-33.765822766199996,-47.699660314305,-26.773098789376665,,,,,
853,-41.88652226844433,-32.3171446553175,-27.473478667094998,-38.74587951950333,,,,,
854,-29.9579768431805,-43.895501491649995,-33.16865829985075,-64.79994401422,,,,,
855,-46.05192873123716,-45.089830424345,-19.5665787886075,-44.997675414103334,,,,,
856,-38.694272713772165,-23.967900727682498,-29.928488139855748,-36.563648877051,,,,,
857,-49.3179022941,-54.5670516773,-23.370737611263994,-47.56327089915333,,,,,
858,-30.9679957553995,-36.44200426353325,-48.40741079294,-34.97121030012433,,,,,
859,-56.823006327946665,-30.470358250133252,-10.797106664352501,-54.227921239623335,,,,,
860,-40.544745319365,-31.4213979557975,-51.70287395907749,-50.06988717764667,,,,,
861,-34.713176271457165,-40.26828028865075,-54.8103409043325,-41.78330865697433,,,,,
862,-32.95854397655667,-18.250603892468245,-45.587467479632494,-42.18141830120667,,,,,
863,-35.524140361555,-33.12442254501249,-28.91109682682075,-50.585955234983324,,,,,
864,-33.03226798474784,-26.87631285082175,-37.1497533922425,-3.2403953747976666,,,,,
865,-17.874611000718833,-26.52243896143075,-13.09729571991575,-47.061947643453344,,,,,
866,-32.361380410161665,-32.317146005245746,-37.293516558139245,-12.809771637994332,,,,,
867,-32.361379510211165,-56.104197248085,-39.33935778544175,-35.19238052479333,,,,,
868,-40.06553926612333,-39.49417820264425,-39.560529810015,-49.77499114488567,,,,,
869,-18.493892669524502,-28.34710816416075,-39.81487763827675,-21.096351958571002,,,,,
870,-26.574044867213832,-13.94880801452325,-24.24436710832925,-24.900508981323338,,,,,
871,-35.7600571877695,-34.63945226326325,-43.442098841275,-9.949280120180001,,,,,
872,-22.357031598685,-53.7265979839225,-30.16071876565825,-14.240017396902333,,,,,
873,-31.661001432396166,-26.201738175874247,-32.93642767405,-38.08236164588333,,,,,
874,-34.91960259443667,-49.3473918973775,-47.0582614430425,-42.210907904485666,,,,,
875,-46.811285115653334,-30.271304777945748,-38.83066212892325,-56.63132390665,,,,,
876,-30.95325005381,-11.70391196510425,-31.47669231186825,-29.722060916921,,,,,
877,-33.4819853346645,-50.397959014099996,-32.173384189272504,-35.22187192797,,,,,
878,-36.09918762544617,-40.898620558684996,-36.3314169013225,-32.19918759214,,,,,
879,-16.26742762215333,-34.8938000915225,-36.91752276644,-51.36742972181,,,,,
880,-41.753818153748334,-46.859206620929996,-37.5699815888575,-30.134913562889995,,,,,
881,-39.43151279568216,-51.492760535735,-63.06005742091,-32.228675395513335,,,,,
882,-38.738507118685504,-45.974518522634995,-37.9791498343175,-54.71449969368334,,,,,
883,-26.957409709806665,-36.541531674593244,-33.434064729338246,-49.93718396290334,,,,,
884,-51.419036527546666,-35.78954679104575,-52.4438002414,-61.143233207943325,,,,,
885,-26.257031631992167,-42.24776990858,-18.328014101070746,-23.809395460001,,,,,
886,-46.30996275990666,-37.74691920851675,-52.9193200942325,-26.610907771260997,,,,,
887,-39.99181435798,-40.0913426689925,-39.33935778544325,-46.604858792669994,,,,,
888,-28.704668703935496,-41.49578502503075,-14.534912529712502,-18.3685618556,,,,,
889,-49.35476429819499,-52.775558278257506,-32.1402083855875,-43.434726440454334,,,,,
890,-33.622060050275,-57.13264716235,-43.41998163881675,-16.658166665472,,,,,
891,-31.705236737261,-49.41374350474824,-45.78652230175075,-38.48047309001767,,,,,
892,-35.737939085358335,-59.443894819137505,-41.99342208032,-60.37650352275333,,,,,
893,-44.216200027328334,-54.202117836755,-47.27943346761825,-41.105047781619994,,,,,
894,-26.559300065576164,-46.28415935703925,-21.291720580275,-24.649849153378998,,,,,
895,-35.72319428372166,-31.996445219690003,-34.938034496437496,5.341079178638,,,,,
896,-41.635860640593336,-60.1184694940875,-32.93642767405075,-19.209015548976666,,,,,
897,-41.53264702912617,-42.855992976154994,-26.21279677710075,-42.81544477164999,,,,,
898,-47.40107808113217,-39.6711158223025,-38.97442259497,-63.104291825826664,,,,,
899,-38.967050644126665,-31.1338743238525,-13.3958779530875,-26.669886977811,,,,,
900,-22.607694126484997,-52.609679259829996,-34.241341269105,-42.00448068155333,,,,,
901,-28.903724426000995,-30.16071876565825,-22.1985258810275,-46.84077561888,,,,,
902,-22.843610052745504,-63.0821746233675,-27.429242912255,-54.168942033073336,,,,,
903,-23.52187092810283,-20.14162605249425,-23.890491869010003,-56.498620691906666,,,,,
904,-52.21525581600832,-22.497106764272502,-38.8748951839125,-39.247202775203334,,,,,
905,-32.648904042108335,-17.56497061629075,-31.863742004944996,-38.36251467691233,,,,,
906,-20.1010769480395,-49.32527469492075,-50.7960686583325,-50.77763765628,,,,,
907,-28.542475885913337,-26.997957464335,-33.920641833474996,-12.66232362161,,,,,
908,-52.27423502256,-34.94909309766575,-34.48463184606075,-40.72168293902433,,,,,
909,-18.781417201419334,-47.7660119216775,-38.023384239230005,-16.658164865566665,,,,,
910,-49.539074318673336,-19.1905849969025,-42.9886961909,-61.45287404234333,,,,,
911,-43.86969808878166,-42.358355920864994,-45.62064328332175,-22.526597717474335,,,,,
912,-43.48633324618884,-35.723193833745,-33.03595508510825,-19.312229160444332,,,,,
913,-30.695217825041663,-22.795690347374997,-33.63311955145825,-30.149660164426667,,,,,
914,-46.671210400041666,-51.083592290275,-27.8384111577125,-17.749280186795666,,,,,
915,-23.042664874860503,-46.1625147435225,-52.886144290545,-30.488790602111,,,,,
916,-31.41771220536333,-41.08661677957,-36.75164509793575,-43.37574723390666,,,,,
917,-47.94663574174783,-35.77848818981825,-32.72631290078,-43.537940051923336,,,,,
918,-53.35060554214999,-41.141909785714994,-46.4500383754675,-23.470263222419998,,,,,
919,-13.967238566593833,-19.5776346899825,-38.786427724011745,-18.191626035844333,,,,,
920,-29.198620458764335,-38.930188190055,-27.163837832693247,-8.327351939979001,,,,,
921,-26.028487206598836,-22.4307551569,-20.20797765986825,-42.90391358148,,,,,
922,-44.8797170009995,-19.5334016349925,-23.4813236235515,-28.247580753104334,,,,,
923,-44.93869620755166,-35.43567155172924,-3.7859534853865,-41.960246276633335,,,,,
924,-34.919602594437166,-27.65041493682675,-14.302684603765,-17.572342567135667,,,,,
925,-32.46459402162933,-50.6080724374425,-28.015350127297502,-11.792382124863332,,,,,
926,-35.907505204152166,-40.6332127792675,-39.00759974858249,4.60384089663,,,,,
927,-37.86119142121217,-28.61251459364575,-27.296541047437497,-27.99691732534667,,,,,
928,-36.54153167459116,-12.75447908182575,-23.03897822447575,-24.900510781227666,,,,,
929,-19.098430436641667,-13.263173388417501,-31.79739174749925,-24.812040171493333,,,,,
930,-45.55060547553884,-37.3819840180425,-40.356749098479995,-36.74058649671,,,,,
931,-50.97669247839667,-54.246352241669996,-38.02338423923175,-9.949280120180001,,,,,
932,-37.10920653766384,-32.4940822749775,-30.63623861849075,-28.719414405523327,,,,,
933,-18.12527262856783,-16.06100084919575,-45.476881467344995,-56.705047914843334,,,,,
934,-31.860056254511665,-8.95032025916925,-9.01667186654075,-28.734159207162335,,,,,
935,-27.326028850809497,-49.955614964952495,-48.69493442488749,-32.361380410161,,,,,
936,-23.300698903529995,-45.841815307895004,-35.6236664226875,-38.48047309001767,,,,,
937,-37.47782657861717,-44.1387907186775,-33.7437055637425,-18.20636903758,,,,,
938,-28.3655382662555,-46.217807749665,-18.14001788018,-28.73415920716233,,,,,
939,-38.22243906134884,-28.73415920716075,-33.168658299850755,-44.997675414103334,,,,,
940,-35.26610633288883,-41.9270691230225,-53.3063711372325,4.161496847486667,,,,,
941,-34.484631846066,-31.13387567378075,-17.454384604007497,-52.48803464631666,,,,,
942,-49.693894735875496,-33.821115772342495,-25.803628531639998,-10.052495531552,,,,,
943,-39.9328360513805,-17.65343942612325,-13.042002713773249,-9.949280120183333,,,,,
944,-38.8122311268755,-26.433968801674247,-36.71846929425175,-44.688034579703334,,,,,
945,-25.954762298457833,-33.0580709376375,-45.808639504205,-52.266862621739996,,,,,
946,-31.749471142176006,-27.27442384498075,-13.21894033343075,-50.89559606938666,,,,,
947,-44.52584176168216,-51.658639554165,-32.228675845492496,-14.298998403356668,,,,,
948,-36.18765553532334,-34.4403960912225,-43.3757472339025,-43.877070489599994,,,,,
949,-43.803346481409996,-32.239735796645,-15.065726738616748,-48.344745385979,,,,,
950,-56.77877192303333,-29.72943331774,-32.317146005245746,-26.773098789376665,,,,,
951,-13.768183744477165,-52.4438002414025,-44.9571272096,-19.26799475553,,,,,
952,-45.550604575585,-14.921964922644,-33.22395130599425,-5.805990859846666,,,,,
953,-40.60372452591833,-42.015539282779244,-29.32026507228075,-21.877824645493334,,,,,
954,-33.7473908642005,-29.28708791866825,-39.085008607255,-42.417335127421,,,,,
955,-40.24984928660216,-22.043704113897498,-19.68822340212175,-29.19124805794333,,,,,
956,-31.926406961931665,-51.84663577505499,-27.749942347887497,-46.47215557792767,,,,,
957,-38.42886628428167,-25.22858261767825,-51.7249911615375,-37.46308177698333,,,,,
958,-38.207694259711666,-17.631322223665,-22.88415915720325,-34.80901748210433,,,,,
959,-36.65211768688116,-10.3768798176675,-41.020265172199245,-43.965539299429,,,,,
960,-31.889545857788832,-41.1861441906275,-33.50041633671425,-23.809395460001,,,,,
961,-55.783497812453334,-47.09143724673175,-18.42754151212825,-51.75079456440333,,,,,
962,-29.49351559157883,-26.67725802870325,-28.900036875665002,-24.605612948559997,,,,,
963,-41.64323214146167,-24.133779746114996,-56.0378456407125,-32.228675395513335,,,,,
964,-45.42527466161332,-34.7168611219375,-36.696352091795,-32.361380410161,,,,,
965,-34.55098255348383,-25.5161062496225,-48.197297369595,-31.10807047101333,,,,,
966,-36.19502883609383,-30.868469244292502,-3.631131718258251,-30.03170175132433,,,,,
967,-45.24833614200333,-45.20041643662925,-35.5794333677015,-34.01279819364,,,,,
968,-32.729999551165,-25.38340168495425,-32.195500041802504,-55.54020858542333,,,,,
969,-25.807314282074998,-39.516295405099996,-2.8349124297949997,-24.959488187876662,,,,,
970,-38.70901751540884,-48.8386962408575,-32.15126563689,-21.052117553655332,,,,,
971,-36.4972972696805,-43.61903646093325,-45.15618203171499,-36.56364707714667,,,,,
972,-35.052305809183835,-38.41043528223825,-45.819698105434995,-40.42678690626,,,,,
973,-37.448336975345,-38.7421919691675,-1.6848192519425003,-43.27253362243667,,,,,
974,-25.52716485085267,-3.73066047924325,-30.51459400497575,-23.838883263373333,,,,,
975,-47.7180913163555,-13.771869044937498,-42.07083228892075,-37.75797780974333,,,,,
976,-36.46043526558216,-36.464120116065,-23.514499427234995,-23.234348196110002,,,,,
977,-5.9829284795049995,-46.00769432632249,-19.102116187075747,-12.455896398676666,,,,,
978,-41.18614419062833,-49.203630081405,-38.587371551965,-16.99729530324333,,,,,
979,-43.1029684035955,-52.46591744385749,-34.1086380543625,-48.63964141874334,,,,,
980,-41.76856385533784,-31.963270765929998,-48.2968247806525,-34.80901748210433,,,,,
981,-41.407316215200495,-46.582741590213246,-27.1527778815375,-32.995406880605664,,,,,
982,-29.6483360087805,-36.0328346681475,-25.681983918125,-59.108450581869995,,,,,
983,-38.15608745397666,-18.538127524413248,-22.96156936580575,-46.36894196645667,,,,,
